1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,
0,0,0,0,30,26,0,22,0,0,27,0,0,0,26,0,0,0,0,22,0,22,29,0,30,0,0,0,31,30,0,0,30,24,0,0,0,26,0,0,0,0,0,0,25,26,31,0,19,21,0,19,0,21,26,0,0,27,0,0,0,29,0,0,19,0,22,0,0,
0,0,0,0,30,26,19,22,0,24,27,0,0,0,26,0,0,0,0,22,0,22,29,0,30,0,0,0,31,30,0,0,31,24,0,0,18,26,0,0,0,24,0,0,25,0,31,0,19,21,0,0,0,21,26,0,0,27,0,0,0,0,0,0,19,0,22,0,0,
0,0,0,0,0,27,19,22,0,24,27,0,22,0,26,0,0,0,0,22,0,22,29,0,0,0,0,23,31,31,0,0,31,24,0,0,18,26,0,0,0,24,23,0,25,0,31,0,19,21,0,20,0,21,26,0,0,27,0,0,0,0,0,0,19,0,22,0,0,
0,0,0,0,0,27,19,23,0,24,27,0,22,0,26,0,0,0,0,22,0,22,29,0,0,0,0,23,31,31,0,0,31,24,0,0,18,26,0,0,0,24,23,0,0,27,31,0,19,21,0,20,0,0,26,0,0,27,0,0,0,30,0,0,19,0,0,0,0,
0,0,0,32,0,27,19,23,0,24,27,0,22,0,26,0,0,0,0,22,0,0,29,0,0,0,22,23,0,31,0,0,31,24,0,0,18,26,27,0,0,24,23,0,0,27,31,0,0,0,0,20,0,0,0,29,0,27,0,0,0,30,0,0,20,0,0,0,0,
0,0,0,32,0,27,19,23,0,24,27,0,22,0,26,17,0,0,0,23,0,0,0,0,0,31,22,23,0,31,0,0,31,25,0,0,18,0,27,0,0,24,23,0,0,27,31,0,0,0,0,20,0,0,0,29,0,27,0,0,0,30,0,0,20,0,23,0,0,
0,0,0,32,0,27,19,23,0,24,0,0,0,0,26,17,0,0,0,23,0,0,0,0,31,31,22,23,0,31,0,0,31,25,0,0,18,0,27,0,0,24,23,0,0,27,32,0,0,0,0,20,20,0,0,29,0,28,0,0,0,0,0,0,20,0,23,0,0,
18,0,0,32,0,27,20,23,0,24,0,0,23,0,0,17,0,0,0,23,0,0,0,0,31,31,22,23,0,31,27,0,32,25,0,0,0,0,27,0,0,0,0,0,0,0,32,0,0,0,0,20,20,0,0,29,0,28,0,0,0,0,0,0,20,0,23,0,0,
18,0,0,32,0,27,20,23,0,0,0,0,23,0,0,17,0,0,0,23,0,0,0,0,31,0,22,23,0,0,27,0,32,25,24,0,0,0,27,0,0,0,24,0,0,0,32,0,0,22,0,0,20,0,0,30,0,28,0,0,0,0,0,0,20,0,0,0,0,
18,27,25,32,0,27,20,23,26,0,28,0,23,0,0,17,0,0,0,23,0,23,0,0,31,32,22,24,0,0,27,0,32,25,24,0,0,0,27,0,0,0,24,23,0,0,32,0,0,22,0,0,20,0,0,30,0,28,0,0,0,31,0,0,20,0,0,0,0,
18,27,25,32,0,27,20,23,26,0,28,0,23,0,0,17,0,0,0,23,0,23,0,0,31,32,23,24,0,0,27,0,32,25,24,24,0,0,28,0,0,0,24,23,0,0,32,0,0,22,0,0,20,0,0,30,0,28,0,0,0,31,0,0,0,0,0,0,0,
18,27,25,33,31,27,20,23,26,0,28,0,0,0,27,0,0,26,0,23,0,23,0,0,0,32,23,24,0,0,27,0,32,25,24,24,19,0,28,0,0,0,24,0,0,0,32,14,0,22,0,21,20,22,0,30,0,28,0,0,23,31,0,0,0,0,0,0,0,
18,27,25,33,31,0,21,23,26,0,28,0,24,0,27,0,0,26,0,24,0,23,0,0,0,32,23,24,0,0,27,0,32,26,24,24,19,0,28,30,23,0,24,0,0,0,32,14,0,0,0,21,20,22,0,0,0,0,0,0,23,31,0,0,0,0,0,0,0,
18,27,25,33,0,0,22,24,26,0,28,0,24,0,27,0,0,26,0,24,0,23,0,0,32,32,23,24,0,0,28,0,32,26,24,24,19,0,28,30,23,0,0,24,0,0,0,14,20,0,31,21,21,22,0,0,0,0,0,0,23,31,0,0,0,0,0,0,0,
19,27,25,33,0,0,22,24,26,0,28,0,24,0,27,0,0,26,0,24,0,23,0,21,32,32,23,24,32,0,28,0,33,26,24,24,19,0,28,30,23,0,0,24,26,0,0,14,20,23,31,0,21,22,27,0,0,0,0,0,23,31,0,0,21,0,0,0,0,
19,27,26,33,32,0,22,24,26,0,28,0,24,27,27,0,0,26,0,24,0,23,0,21,32,0,23,24,32,0,28,29,33,26,25,24,19,0,29,30,23,25,0,24,26,0,0,14,20,23,31,0,21,22,27,0,0,0,0,0,23,31,0,0,21,0,0,0,0,
19,27,26,33,32,0,22,24,27,0,28,0,24,27,27,18,0,0,0,24,0,24,0,0,32,0,0,24,32,0,28,29,33,26,25,0,19,0,29,30,0,25,0,24,26,0,0,14,20,23,31,22,21,22,27,0,0,0,0,0,23,0,0,0,21,0,24,0,0,
19,27,26,34,32,0,22,24,27,0,0,0,24,27,0,18,0,27,21,25,0,24,0,0,32,0,0,24,32,0,28,29,33,26,25,0,19,0,29,30,0,25,0,0,26,0,0,15,20,0,32,22,21,0,27,0,0,0,0,0,24,0,0,0,21,0,24,0,0,
19,28,26,34,0,0,0,24,27,0,0,0,24,27,0,18,0,27,21,25,19,24,0,0,32,0,0,24,32,0,28,0,33,26,25,0,20,0,0,31,0,25,0,25,26,0,0,15,20,0,32,22,0,0,27,0,16,0,0,0,24,0,0,0,21,0,24,0,0,
19,28,26,34,0,0,0,24,27,0,0,0,24,28,0,18,0,27,21,25,19,24,0,0,0,0,0,25,32,0,28,30,34,0,25,0,20,0,0,31,0,25,25,25,26,0,0,15,20,0,32,0,0,0,27,0,16,0,0,0,24,0,0,0,21,0,0,0,0,
19,28,26,34,0,0,0,0,0,0,0,0,0,28,0,18,0,27,21,25,19,24,0,22,0,0,0,25,0,32,0,30,35,0,25,0,20,0,0,31,0,25,25,25,27,0,0,15,20,0,32,0,0,0,0,0,0,0,0,0,24,0,0,0,21,0,0,0,0,
0,28,0,34,0,0,0,0,0,0,29,0,25,28,28,18,0,0,21,25,19,24,0,22,0,0,0,25,0,32,0,30,35,0,25,25,20,27,0,31,0,25,25,25,27,0,0,15,21,24,32,0,0,0,0,31,0,0,0,0,24,0,0,0,22,0,0,0,0,
0,28,0,34,0,28,0,0,0,0,29,0,25,28,28,0,0,0,21,25,19,24,0,22,0,0,0,25,33,32,0,30,35,0,25,25,20,27,0,31,0,26,25,25,27,0,0,15,21,24,32,0,0,0,28,31,0,0,0,0,24,0,0,0,22,0,25,0,0,
0,28,0,0,0,28,0,0,0,0,29,0,25,28,28,19,0,0,21,0,19,24,0,22,0,0,0,25,33,32,0,0,35,0,0,25,20,27,0,31,0,26,25,25,27,0,33,15,21,24,0,0,0,0,28,31,0,0,0,0,0,32,0,0,22,0,25,0,0,
0,28,0,0,0,28,0,0,0,0,0,0,25,29,28,19,0,0,0,0,20,25,0,22,0,0,0,25,33,32,0,0,0,0,0,25,20,27,0,31,0,26,0,25,27,0,33,0,21,24,0,0,0,0,28,31,0,0,0,0,0,32,0,0,22,0,25,0,0,
0,0,0,0,0,28,0,0,0,0,0,30,25,30,28,19,0,0,0,0,21,25,0,0,0,0,24,0,33,33,0,0,0,0,26,25,0,27,0,32,0,26,26,25,27,0,33,0,21,24,0,0,0,0,28,31,0,0,0,0,0,32,0,0,22,0,0,0,0,
0,0,0,0,0,28,0,0,0,0,0,30,25,30,28,0,0,0,22,26,21,25,0,0,0,0,24,0,33,33,29,0,0,27,26,0,0,0,0,32,0,26,26,26,27,0,33,16,21,24,0,0,0,0,28,31,0,0,0,0,0,32,0,0,22,0,0,0,0,
0,0,0,0,0,0,23,0,0,0,0,30,25,30,0,0,0,0,22,26,21,25,0,0,0,0,24,0,33,33,29,0,0,27,26,0,0,0,0,32,0,26,26,26,0,0,33,16,21,24,0,0,0,0,28,0,0,0,0,0,0,32,0,0,0,0,0,0,0,
0,0,0,0,0,0,23,0,0,0,0,30,0,30,29,0,0,0,0,26,21,25,0,0,0,0,24,0,0,33,29,0,0,27,0,0,0,28,0,32,0,0,26,26,0,0,0,16,21,24,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,23,0,0,0,30,30,0,30,29,0,0,0,23,26,21,25,30,0,0,0,24,0,0,33,29,0,0,27,0,0,0,28,0,32,0,0,26,26,0,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,14,0,0,0,0,0,
0,0,0,0,33,0,0,0,28,25,30,30,0,31,29,0,0,0,23,26,21,25,30,0,0,0,24,0,0,33,29,0,0,27,0,0,0,28,30,32,0,0,26,26,0,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,25,33,0,14,0,0,0,0,0,
0,0,0,0,33,29,0,0,28,25,30,31,0,31,29,0,0,0,23,26,22,26,30,0,0,0,24,0,0,0,30,0,0,27,0,0,0,0,30,0,0,0,0,26,0,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,25,33,0,14,0,0,0,0,0,
0,0,0,0,33,29,0,0,28,25,30,31,0,31,30,0,0,0,23,27,22,26,30,0,0,0,25,0,0,0,30,0,36,28,0,0,0,0,30,0,0,0,0,26,0,0,0,16,0,25,0,0,0,0,0,0,0,0,0,0,0,33,0,14,0,19,0,0,0,
0,0,0,0,33,29,0,0,28,0,30,31,26,0,30,20,0,0,23,27,22,26,30,0,0,33,25,0,0,0,30,0,36,28,27,0,0,0,30,0,0,0,0,0,0,0,0,17,0,25,0,0,0,0,29,0,0,0,0,0,0,33,0,14,0,19,0,0,0,
0,0,27,0,33,29,0,0,28,26,0,31,26,0,30,20,0,0,23,27,0,26,30,23,33,33,25,0,0,0,30,0,36,28,27,0,0,0,30,33,24,0,0,0,28,28,34,17,0,25,0,0,0,0,29,0,0,0,0,0,0,33,0,14,0,19,0,0,0,
0,0,27,0,33,29,0,0,29,26,31,31,26,0,30,20,0,0,23,27,0,26,31,23,33,33,25,0,0,0,30,0,0,28,27,0,0,0,30,33,24,0,0,0,28,28,34,17,0,0,0,0,0,0,29,0,0,0,0,0,0,33,0,15,0,19,0,0,0,
0,0,27,0,34,29,0,0,29,26,31,31,26,0,30,20,0,28,23,27,0,26,31,0,33,0,25,0,0,0,30,0,0,28,27,0,0,0,0,33,24,0,0,0,28,28,34,17,22,0,0,0,0,0,29,0,0,0,0,0,0,0,0,15,0,19,0,20,0,
0,0,27,0,34,29,0,0,29,26,31,31,26,0,30,20,0,28,24,27,0,26,31,0,33,0,25,0,0,0,0,0,37,0,0,0,0,0,0,33,24,0,0,0,28,28,34,17,22,0,0,0,0,0,29,0,0,0,0,0,0,0,0,15,0,0,0,20,0,
0,0,0,0,34,29,0,0,29,26,31,31,26,0,30,20,0,28,24,28,0,27,31,24,34,34,0,0,0,34,0,0,37,0,0,0,0,0,0,33,25,0,0,0,28,28,34,17,22,0,33,0,0,0,29,0,0,0,0,0,0,0,0,15,0,0,0,20,0,
0,0,28,0,34,0,0,0,29,0,31,32,27,0,30,0,0,28,24,28,0,27,31,24,34,34,0,0,0,34,0,0,37,0,0,0,0,0,0,33,25,0,0,0,28,28,0,17,22,0,33,0,0,0,29,0,0,0,0,0,0,0,0,15,0,0,0,20,0,
0,0,28,0,34,0,0,0,29,27,31,32,27,0,0,21,0,28,24,28,0,27,31,24,34,34,0,0,34,34,0,0,38,0,0,0,0,0,0,33,25,0,0,0,29,29,0,0,22,0,33,23,0,0,0,32,0,0,0,0,26,0,0,15,0,0,0,20,0,
0,0,28,0,34,0,24,25,0,27,32,32,27,0,0,21,0,28,24,28,0,27,0,0,34,34,0,0,34,34,0,0,38,0,0,0,0,0,0,34,25,0,0,0,29,30,35,18,23,0,33,23,0,0,30,32,0,29,0,0,26,0,0,15,23,20,0,20,0,
0,0,0,0,0,0,24,25,0,27,32,32,27,0,0,21,0,28,0,0,0,27,0,25,34,0,26,26,34,34,0,0,38,0,0,26,0,29,0,34,25,0,27,0,29,30,35,18,23,0,33,23,0,0,30,32,0,29,0,0,26,0,22,0,23,20,0,20,0,
0,0,0,0,0,0,24,25,0,27,32,32,27,0,0,21,0,28,0,0,0,27,0,25,34,35,26,26,34,34,0,0,38,0,0,26,0,29,0,34,25,0,27,0,29,30,35,18,23,0,33,23,0,0,30,32,0,29,0,0,26,0,22,0,23,20,0,21,0,
0,0,0,0,0,0,24,25,0,0,32,33,27,0,0,21,0,28,0,0,0,0,32,25,35,35,26,26,34,0,0,0,38,0,0,26,0,29,0,34,25,0,27,0,29,30,35,18,23,0,33,23,0,0,30,0,0,29,18,0,26,34,22,0,23,20,0,21,0,
0,0,0,0,0,0,24,0,0,0,32,33,28,0,0,21,16,29,0,0,0,0,32,25,35,35,26,26,34,0,0,0,38,0,0,26,0,29,0,34,0,0,27,0,29,30,35,18,23,0,33,23,0,0,30,0,0,29,18,0,0,34,22,0,23,20,0,21,0,
0,0,0,0,0,30,24,0,0,0,32,33,28,0,0,0,16,29,0,0,0,0,32,25,35,35,26,26,34,0,0,0,38,0,28,26,0,29,0,34,0,0,27,0,0,0,35,19,23,0,33,23,0,0,30,0,0,29,18,0,0,34,0,0,23,20,0,21,0,
0,0,0,0,35,30,24,0,0,0,0,33,28,0,0,0,16,29,0,0,0,0,32,0,35,0,26,26,35,0,0,0,38,0,28,27,0,29,0,0,0,0,0,0,0,0,0,19,0,0,34,23,0,0,30,0,0,29,18,0,0,34,23,0,24,21,0,21,0,
0,0,0,0,35,30,24,0,0,0,0,33,28,0,0,0,16,29,0,0,0,0,0,0,35,0,26,27,35,0,0,0,38,0,28,28,0,30,0,0,0,0,0,0,0,0,0,19,0,0,34,23,0,0,30,0,0,30,18,0,27,34,23,0,24,21,0,21,0,
0,0,0,0,35,30,25,0,0,0,0,33,0,0,0,0,16,29,25,0,0,0,0,0,35,0,27,27,35,0,31,0,39,0,28,28,0,30,0,0,0,27,0,0,0,0,36,19,0,0,34,23,0,0,31,0,0,30,18,0,27,34,23,0,24,21,0,21,0,
0,0,0,0,35,30,25,0,0,0,0,34,0,0,0,0,0,29,25,0,0,0,0,0,35,0,27,27,35,0,31,0,39,0,28,28,0,30,0,0,0,27,0,0,0,0,36,19,0,0,34,0,0,0,31,0,0,30,18,0,27,34,23,0,24,21,0,0,0,
0,0,0,0,35,30,25,0,0,0,0,34,0,0,0,0,0,0,25,0,0,0,0,0,36,0,27,27,35,0,31,0,39,0,28,28,0,30,0,0,0,27,0,0,0,0,36,19,0,26,34,0,0,0,31,0,0,30,19,0,27,0,0,0,24,21,0,0,0,
0,0,0,35,35,0,25,0,0,0,0,34,0,32,0,0,0,0,25,0,0,0,0,0,36,0,27,27,35,0,31,0,39,0,28,28,0,30,0,0,0,27,0,0,0,0,36,0,0,26,34,0,0,0,31,0,0,30,19,0,27,0,0,0,24,21,0,0,0,
0,0,0,35,35,0,25,0,0,0,0,34,0,32,31,0,17,0,25,0,0,0,0,0,36,36,27,27,0,0,31,0,39,0,28,28,0,30,0,0,26,27,0,0,30,0,0,0,24,26,34,0,0,0,31,0,0,30,19,0,27,0,0,0,0,21,0,0,0,
0,0,29,35,36,0,25,0,0,0,0,34,0,32,31,0,17,30,26,0,0,0,0,0,36,36,27,27,0,0,31,0,39,0,0,29,21,0,0,0,26,27,0,0,30,0,0,0,24,26,34,0,0,0,31,0,0,0,19,0,27,0,24,0,0,0,0,0,0,
0,0,29,35,36,0,0,0,0,0,0,34,0,32,31,0,0,30,26,0,0,0,0,0,36,36,0,0,0,0,32,0,39,0,0,29,21,0,0,0,26,27,0,27,30,0,0,0,24,26,0,0,0,0,0,0,0,0,19,0,0,0,24,0,0,0,0,0,0,
0,0,29,35,36,0,0,0,0,0,0,34,0,32,31,0,0,30,26,0,0,0,0,0,36,36,0,0,0,0,33,0,39,0,29,29,0,31,0,0,26,27,0,27,30,0,37,0,24,26,0,24,0,0,32,0,0,0,19,0,28,0,24,0,25,0,0,0,0,
0,0,29,0,36,0,0,0,0,0,0,34,0,32,31,0,18,30,26,0,0,0,0,0,37,36,0,0,0,0,33,0,39,0,29,29,0,31,0,0,0,28,28,27,30,0,37,0,24,27,0,24,0,0,32,0,0,0,19,0,28,0,24,0,25,0,0,0,0,
0,0,29,36,36,0,0,0,0,0,0,34,0,32,31,0,18,30,26,0,0,0,0,0,37,36,0,0,0,0,33,0,0,0,29,29,0,31,0,35,27,28,28,27,30,0,37,0,24,27,0,24,0,0,32,0,0,0,0,0,28,0,24,0,25,0,0,0,0,
0,0,29,36,0,0,0,0,0,0,0,34,0,33,31,0,18,30,26,0,0,28,0,0,37,36,0,0,36,0,33,0,0,0,29,29,22,31,0,35,27,28,28,27,31,31,0,0,25,27,0,24,0,0,32,0,0,0,0,0,28,0,24,16,25,0,0,0,0,
0,0,29,36,0,0,0,0,0,0,0,34,0,33,32,0,0,31,26,29,0,28,0,0,37,36,0,0,36,0,33,0,0,0,29,29,22,31,0,35,27,28,28,27,31,31,0,20,25,27,0,24,0,0,32,0,0,0,20,0,0,0,25,16,25,0,0,0,0,
0,0,30,36,0,0,0,0,0,0,0,35,0,33,32,0,0,31,27,29,0,28,0,26,37,36,0,0,36,0,33,0,0,0,29,0,22,31,0,35,27,28,0,28,31,31,38,20,25,27,0,24,0,0,32,0,0,0,20,0,0,0,25,16,25,0,26,0,0,
0,0,30,36,0,0,0,0,0,0,0,35,0,33,32,0,19,31,27,29,0,28,0,26,37,37,0,28,36,0,0,0,40,0,0,0,22,32,0,35,28,28,0,28,31,31,38,20,25,27,0,24,0,0,32,0,0,0,20,0,0,0,25,16,25,0,26,22,0,
20,0,30,36,0,0,0,0,0,0,0,35,0,33,32,0,19,31,27,29,0,28,0,26,0,37,0,28,36,0,0,0,40,0,0,0,22,32,0,35,28,28,0,28,31,31,0,20,25,0,0,24,0,0,0,0,0,31,20,0,0,0,25,16,26,22,26,22,0,
20,0,30,36,0,0,0,0,0,0,0,35,0,33,32,0,0,31,27,29,0,28,0,26,0,37,28,0,36,0,0,0,40,0,0,0,23,32,0,36,28,28,0,28,31,31,0,20,25,0,0,24,0,0,33,0,0,31,20,0,0,0,25,16,26,22,0,22,0,
20,0,30,0,0,0,0,0,0,0,0,35,0,34,32,0,0,31,27,29,0,28,0,26,0,37,28,0,36,0,0,0,40,0,0,0,23,32,0,36,28,0,0,28,32,31,0,20,26,0,35,0,0,0,33,0,0,31,20,0,0,0,0,16,26,22,0,22,0,
0,0,30,0,0,0,0,0,0,0,0,35,0,34,33,0,0,31,27,30,0,29,0,26,0,37,0,0,37,0,0,0,40,0,0,0,23,32,0,36,0,0,0,28,32,32,0,20,26,0,35,0,0,0,33,0,0,31,20,0,0,0,0,17,26,22,27,0,0,
21,0,30,0,0,31,26,0,0,0,0,0,0,34,33,0,20,0,27,30,0,29,0,27,0,37,29,0,37,0,0,0,40,0,0,0,23,32,0,36,29,0,0,29,32,32,0,21,26,0,35,0,0,0,33,0,0,31,21,0,0,0,0,17,26,22,27,23,0,
21,0,0,0,0,31,26,0,0,0,0,0,0,34,33,0,20,0,0,30,0,29,0,27,38,0,29,0,37,0,0,0,40,0,0,0,23,33,0,36,29,0,0,29,32,32,0,21,26,0,35,0,0,0,33,0,0,31,21,0,0,0,0,17,27,22,27,23,0,
21,0,0,0,37,31,26,0,0,0,0,0,0,34,0,0,20,0,0,30,0,29,0,27,38,0,29,0,37,0,0,31,41,0,0,0,24,33,0,36,29,0,0,29,32,32,39,21,0,0,35,0,22,0,33,0,0,32,21,0,0,0,26,17,27,22,28,23,0,
21,0,0,0,37,31,26,26,0,0,0,0,0,35,0,0,20,0,0,30,0,29,0,27,38,0,29,29,37,0,0,31,41,0,0,0,24,33,0,36,29,0,0,29,32,32,39,21,0,0,35,0,22,0,34,0,0,32,21,0,0,35,26,17,27,23,28,23,0,
21,0,0,0,37,31,26,26,30,0,0,0,0,35,0,0,0,0,0,30,0,29,0,27,38,0,29,29,37,0,34,31,41,0,0,0,24,33,0,0,29,0,0,29,33,32,39,21,0,0,35,0,22,0,34,0,0,32,21,0,0,35,26,17,27,23,28,0,0,
21,0,0,0,37,31,26,26,30,0,0,0,0,35,0,0,0,0,0,30,23,30,0,27,38,0,30,0,37,0,34,0,41,0,0,0,24,33,0,37,0,0,29,29,33,32,39,21,0,0,36,0,0,0,34,0,0,32,21,18,0,35,26,17,28,23,28,24,0,
21,0,0,0,37,32,27,26,30,0,0,0,0,35,0,0,0,0,0,0,23,30,0,27,38,0,30,0,0,0,34,32,41,0,0,0,24,33,0,37,0,0,29,29,33,0,0,21,0,0,36,0,0,0,34,0,0,32,21,18,0,35,0,17,28,23,28,24,0,
21,0,0,0,38,32,27,26,30,28,0,0,0,35,0,0,0,0,0,0,23,30,0,0,38,0,30,0,0,0,34,32,41,29,0,0,24,34,0,37,0,0,29,30,33,33,0,0,0,0,36,0,0,0,34,0,0,32,0,18,0,35,0,0,28,23,28,24,0,
21,0,0,0,38,32,27,26,30,28,0,0,0,35,0,0,0,0,0,0,23,30,0,0,39,0,30,0,0,0,34,32,0,29,0,0,24,34,0,37,0,0,29,30,33,33,0,0,0,0,36,0,23,0,34,0,0,32,0,18,29,36,0,0,28,23,28,24,0,
21,0,0,0,38,32,27,26,30,28,33,0,0,0,0,0,0,32,0,31,23,30,0,0,39,0,30,0,38,0,34,32,0,29,0,0,25,34,0,37,0,29,29,30,33,33,0,0,0,0,36,25,23,0,0,0,0,0,0,18,29,36,0,0,28,0,28,0,0,
22,0,0,37,38,32,27,26,30,28,33,0,0,0,0,0,0,32,0,31,23,30,0,0,39,0,30,0,38,0,34,32,42,29,0,0,25,34,0,38,0,29,29,30,34,33,0,0,0,0,36,25,0,0,0,0,0,0,0,18,29,36,0,18,28,0,0,0,0,
22,0,31,37,38,32,0,0,30,28,33,0,0,0,0,22,0,32,0,31,24,31,0,0,39,0,30,0,38,0,34,32,42,29,30,30,25,34,0,38,0,0,0,30,34,33,0,0,0,0,36,25,0,0,0,0,0,0,0,19,29,36,0,18,28,0,0,0,0,
22,29,31,37,38,32,0,27,30,0,33,0,0,0,0,22,0,32,0,0,24,31,0,0,39,0,0,0,38,0,0,32,42,29,30,30,25,34,0,38,0,0,30,0,34,33,0,0,0,0,36,25,24,23,0,0,0,0,0,19,0,36,0,18,29,0,0,0,0,
22,29,31,37,38,0,0,27,31,0,33,0,0,0,0,22,0,32,0,0,24,31,0,0,39,0,0,0,38,0,35,0,42,0,30,30,25,0,0,38,0,0,30,31,0,0,0,0,0,0,0,25,24,23,0,0,0,0,0,19,30,36,0,18,29,0,29,0,0,
22,29,31,37,0,0,0,27,31,0,33,0,0,0,0,22,0,32,0,0,24,31,0,0,39,0,0,30,38,0,35,0,42,0,30,30,25,0,0,38,0,0,30,31,35,34,0,0,0,0,0,26,24,23,0,0,0,0,0,19,30,36,27,18,29,0,29,0,0,
22,29,31,0,0,0,0,27,31,0,0,0,0,0,0,22,0,33,0,0,24,31,0,0,0,0,0,30,0,0,35,33,42,0,30,30,25,0,31,38,0,0,30,31,35,34,40,0,0,0,0,26,24,23,0,0,0,0,0,19,30,37,27,0,29,0,29,0,0,
22,29,0,38,0,0,0,27,31,0,34,0,0,0,0,22,0,33,0,0,24,31,0,0,0,0,0,30,39,0,35,33,43,0,30,0,25,35,31,0,0,0,30,31,35,34,40,0,0,0,0,26,24,23,0,0,0,0,0,19,30,37,27,0,29,0,29,0,0,
0,29,32,38,0,0,0,27,31,0,34,0,0,0,0,22,0,33,0,0,25,31,0,0,0,0,0,0,39,0,35,33,43,0,30,0,0,35,31,0,0,0,30,31,0,34,40,0,0,0,0,26,24,23,0,0,0,0,0,0,0,37,0,0,29,0,29,0,0,
0,29,32,38,0,0,0,0,31,0,34,0,0,0,0,0,0,33,0,0,25,0,0,0,0,0,0,0,39,0,0,33,43,0,31,0,0,35,31,0,0,30,30,0,0,34,40,0,0,0,0,26,25,23,0,0,17,0,22,0,0,37,0,0,29,0,29,0,0,
0,30,32,38,0,0,0,0,0,0,34,0,0,0,0,0,0,33,0,0,25,0,0,0,0,0,0,0,39,0,36,33,43,0,31,0,0,35,31,0,30,30,30,32,0,34,40,0,0,0,0,26,25,24,0,0,17,0,22,0,0,37,0,19,29,0,0,0,0,
0,30,32,39,0,0,28,0,0,0,34,0,0,0,0,0,0,33,0,0,0,0,0,28,0,0,0,0,39,0,36,34,43,0,31,0,0,35,31,0,30,30,0,32,0,34,0,0,0,0,0,26,25,24,0,0,17,0,22,0,0,37,0,19,29,0,0,0,22,
0,30,32,39,0,0,28,0,0,29,34,0,0,0,0,23,0,0,0,0,0,0,33,28,0,0,0,0,39,0,36,34,43,30,31,0,0,35,31,39,30,30,0,32,0,35,0,0,0,0,37,27,25,24,0,0,17,0,22,20,0,0,0,19,30,24,0,0,22,
0,30,0,39,0,0,28,28,0,29,34,36,0,0,0,23,0,0,28,0,0,0,33,28,0,0,0,0,0,0,36,34,0,30,31,0,0,0,0,39,30,30,31,0,0,35,0,0,0,0,37,27,25,24,0,0,17,0,22,20,0,0,0,19,30,24,0,25,22,
0,30,0,39,0,0,28,28,0,29,0,36,0,0,0,23,0,0,28,0,0,0,33,28,0,38,0,0,0,0,36,34,0,30,31,0,0,36,32,39,30,30,31,0,0,35,0,0,0,0,37,27,25,24,0,0,17,0,22,20,0,0,28,19,30,24,0,25,22,
0,30,0,39,0,0,28,28,0,29,0,36,0,0,0,0,0,0,28,0,0,0,33,28,0,38,0,0,0,0,36,34,0,30,0,0,0,36,32,39,30,30,31,0,0,35,0,0,0,0,37,27,25,24,0,0,17,0,22,20,0,0,28,19,30,24,0,25,22,
0,0,0,39,0,33,0,28,0,29,0,36,0,0,0,0,0,0,28,0,0,0,33,28,0,38,0,0,0,0,36,34,0,30,0,0,0,36,32,39,30,31,31,0,0,35,0,0,0,0,37,0,25,24,0,0,17,0,23,20,0,0,28,20,30,24,0,25,22,
0,0,0,40,0,33,29,28,0,0,0,36,0,0,0,24,0,0,28,0,0,0,33,0,40,38,0,0,0,0,0,34,0,30,0,0,0,36,32,39,0,31,31,0,0,35,0,0,0,0,37,0,26,0,0,0,0,33,23,0,0,0,28,20,30,24,0,25,23,
0,0,33,40,0,33,29,28,32,0,0,36,0,0,0,24,0,0,29,0,0,0,33,29,40,38,0,0,0,0,0,0,0,0,32,0,0,36,32,40,31,31,31,0,0,0,0,0,0,0,37,0,26,0,0,0,18,33,23,21,0,0,28,20,31,0,0,25,24,
23,0,33,0,0,33,29,29,32,0,0,37,0,0,0,24,0,0,29,0,0,0,33,29,40,38,0,0,0,0,0,0,0,0,32,0,0,36,32,40,31,31,31,0,0,0,0,0,0,0,37,0,26,0,0,0,18,33,23,21,0,0,28,20,31,0,30,0,24,
23,0,33,41,0,33,29,29,32,0,0,37,0,0,0,24,0,0,29,0,0,0,34,29,40,39,0,0,0,0,0,0,0,0,32,0,0,0,32,40,31,31,31,33,0,0,0,0,0,0,37,0,26,0,0,0,18,33,23,21,0,0,0,20,31,25,30,0,24,
23,0,33,41,0,33,29,29,32,0,0,37,0,0,34,24,0,0,29,0,26,0,34,29,40,40,0,0,0,0,0,0,0,0,32,0,0,0,32,40,31,31,0,33,0,0,0,0,0,0,37,0,26,0,0,0,18,33,23,21,0,0,0,20,31,25,30,0,24,
23,0,33,41,0,33,29,29,32,0,0,37,0,0,34,24,0,0,29,0,26,0,34,29,40,40,0,0,0,0,0,0,0,0,32,0,0,0,32,40,31,0,0,33,0,0,0,0,0,0,37,0,26,0,0,0,18,33,23,21,0,0,0,0,31,25,30,0,24,
